FECHA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,CANT_HERIDOS_EN _SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,latitud,longitud
2021-02-06 21:15:00,Solo daños,Choque,0,0,1,10.9788923,-74.8462825
2021-02-06 21:55:00,Con heridos,Choque,2,0,1,10.9762,-74.7773144
2021-02-06 12:30:00,Con heridos,Choque,1,0,1,10.9434533,-74.79073629999999
2021-02-07 09:42:00,Solo daños,Choque,0,0,1,11.0211782,-74.812476
2021-02-08 15:30:00,Solo daños,Choque,0,0,1,11.020232,-74.8154828
2021-02-08 04:10:00,Con heridos,Choque,3,0,1,10.9683637,-74.8272922
2021-02-08 18:00:00,Solo daños,Choque,0,0,1,10.9624173,-74.795671
2021-02-08 11:00:00,Solo daños,Choque,0,0,1,10.9668687,-74.7839103
2021-02-09 13:50:00,Con heridos,Choque,1,0,1,10.937033,-74.8015147
2021-02-09 14:20:00,Solo daños,Choque,0,0,1,11.0065324,-74.8013813
2021-02-09 15:10:00,Solo daños,Choque,0,0,1,10.9334863,-74.7993489
2021-02-09 18:00:00,Solo daños,Choque,0,0,1,10.9228263,-74.8052475
2021-02-09 22:00:00,Con heridos,Choque,1,0,1,10.9871381,-74.81818299999999
2021-02-10 15:09:00,Con heridos,Choque,3,0,1,11.0332643,-74.8309547
2021-02-10 17:44:00,Solo daños,Choque,0,0,1,10.9825139,-74.76578549999999
2021-02-10 08:45:00,Con heridos,Choque,1,0,1,10.9297814,-74.8135463
2021-02-10 09:00:00,Solo daños,Choque,0,0,1,11.0012401,-74.8006054
2021-02-10 21:00:00,Con heridos,Choque,1,0,1,10.9673895,-74.8007713
2021-02-11 16:00:00,Solo daños,Choque,0,0,1,10.9608166,-74.84135359999999
2021-02-11 16:00:00,Solo daños,Choque,0,0,1,10.9698417,-74.823742
2021-02-12 15:50:00,Con heridos,Choque,1,0,1,10.9265153,-74.8135094
2021-02-12 19:10:00,Con heridos,Choque,1,0,1,10.9238469,-74.7955312
2021-02-12 07:50:00,Con heridos,Volcamiento,1,0,1,10.9832727,-74.7880045
2021-02-13 15:45:00,Con heridos,Atropello,1,0,1,10.9232698,-74.8120469
2021-02-13 16:10:00,Con heridos,Choque,1,0,1,10.9472865,-74.7988593
2021-02-13 11:00:00,Solo daños,Choque,0,0,1,10.9506735,-74.7798045
2021-02-14 13:00:00,Solo daños,Choque,0,0,1,10.9773737,-74.846122
2021-02-14 19:30:00,Solo daños,Choque,0,0,1,10.9504288,-74.8118859
2021-02-15 16:41:00,Con heridos,Atropello,1,0,1,10.9494333,-74.8000796
2021-02-15 07:20:00,Solo daños,Choque,0,0,1,10.9369506,-74.7818201
2021-02-15 07:25:00,Solo daños,Choque,0,0,1,11.0083702,-74.8026179
2021-02-15 21:20:00,Con heridos,Choque,1,0,1,10.9971158,-74.8081548
2021-02-15 10:36:00,Solo daños,Choque,0,0,1,11.0050634,-74.8267964
2021-02-16 15:50:00,Solo daños,Choque,0,0,1,11.0146845,-74.7964357
2021-02-17 17:25:00,Solo daños,Choque,0,0,1,10.9820162,-74.76982439999999
2021-02-17 18:40:00,Solo daños,Choque,0,0,1,10.9796982,-74.7970638
2021-02-17 08:00:00,Con heridos,Choque,2,0,1,10.9922593,-74.82121719999999
2021-02-17 20:30:00,Solo daños,Choque,0,0,1,10.967213,-74.79010939999999
2021-02-17 09:00:00,Solo daños,Choque,0,0,1,10.9869654,-74.78715319999999
2021-02-17 09:50:00,Solo daños,Choque,0,0,1,10.9858996,-74.8215201
2021-02-17 12:30:00,Solo daños,Choque,0,0,1,10.972822,-74.8088734
2021-02-17 12:30:00,Solo daños,Choque,0,0,1,10.9336299,-74.807043
2021-02-18 15:30:00,Con heridos,Choque,1,0,1,10.9581023,-74.794049
2021-02-18 09:30:00,Con heridos,Choque,1,0,1,10.9651085,-74.81036929999999
2021-02-18 10:00:00,Solo daños,Choque,0,0,1,11.0332643,-74.8309547
2021-02-18 10:10:00,Solo daños,Choque,0,0,1,11.0137988,-74.8263181
2021-02-19 10:10:00,Solo daños,Choque,0,0,1,10.9913916,-74.8233553
2021-02-20 13:30:00,Solo daños,Choque,0,0,1,11.0041072,-74.80698129999999
2021-02-20 11:00:00,Solo daños,Choque,0,0,1,10.9437008,-74.8123559
2021-02-21 17:30:00,Con heridos,Choque,1,0,1,10.9296433,-74.8203058
2021-02-21 17:30:00,Solo daños,Choque,0,0,1,11.0161065,-74.7953998
2021-02-21 22:30:00,Con heridos,Choque,7,0,1,10.9516839,-74.77832719999999
2021-02-21 12:50:00,Con heridos,Otro,1,0,1,10.9395862,-74.8128435
2021-02-22 17:20:00,Con heridos,Choque,1,0,1,11.0041072,-74.80698129999999
2021-02-22 06:50:00,Con heridos,Choque,1,0,1,10.997529,-74.8208313
2021-02-22 08:30:00,Solo daños,Choque,0,0,1,11.0332643,-74.8309547
2021-02-22 10:30:00,Solo daños,Choque,0,0,1,10.9994211,-74.8223044
2021-02-23 15:00:00,Con heridos,Choque,1,0,1,10.9257711,-74.8031029
2021-02-23 16:30:00,Con heridos,Choque,1,0,1,10.9760778,-74.7893218
2021-02-23 18:10:00,Solo daños,Choque,0,0,1,11.0003022,-74.8072029
2021-02-23 11:00:00,Solo daños,Choque,0,0,1,10.9909748,-74.8038725
2021-02-24 15:20:00,Solo daños,Choque,0,0,1,10.9651125,-74.7907499
2021-02-25 08:30:00,Solo daños,Choque,0,0,1,10.9865366,-74.81003609999999
2021-02-25 09:10:00,Solo daños,Choque,0,0,1,10.9531179,-74.7912985
2021-02-26 09:50:00,Solo daños,Choque,0,0,1,11.0337961,-74.8702907
2021-02-26 22:50:00,Solo daños,Choque,0,0,1,10.9621398,-74.803293
2021-02-27 14:00:00,Solo daños,Choque,0,0,1,11.0031259,-74.8218322
2021-02-27 14:40:00,Solo daños,Choque,0,0,1,10.9702965,-74.7730274
2021-02-27 17:30:00,Solo daños,Choque,0,0,1,10.9521281,-74.78279429999999
2021-02-27 18:30:00,Solo daños,Choque,0,0,1,10.9544024,-74.80226379999999
2021-02-27 08:20:00,Con heridos,Choque,1,0,1,10.975923,-74.8370604
2021-02-27 12:30:00,Con heridos,Choque,2,0,1,10.9575354,-74.7927083
2021-02-28 08:50:00,Solo daños,Choque,0,0,1,10.9760778,-74.7893218
2021-02-28 22:50:00,Con heridos,Choque,1,0,1,10.9354737,-74.7892091
2021-03-01 16:33:00,Solo daños,Choque,0,0,1,10.9832802,-74.7981612
2021-03-01 06:05:00,Con heridos,Choque,5,0,1,10.9686282,-74.8059064
2021-03-01 20:25:00,Solo daños,Choque,0,0,1,10.9674647,-74.7931499
2021-03-02 13:15:00,Solo daños,Choque,0,0,1,10.9229756,-74.8092568
2021-03-02 15:00:00,Solo daños,Choque,0,0,1,10.9825211,-74.79230299999999
2021-03-02 16:20:00,Con heridos,Choque,1,0,1,10.9343742,-74.8254053
2021-03-02 07:50:00,Solo daños,Choque,0,0,1,10.9497319,-74.7702627
2021-03-02 09:00:00,Solo daños,Choque,0,0,1,10.992616,-74.841498
2021-03-03 16:40:00,Con heridos,Choque,1,0,1,10.9804085,-74.8141083
2021-03-03 18:50:00,Solo daños,Choque,0,0,1,10.9861857,-74.7841439
2021-03-03 09:30:00,Solo daños,Choque,0,0,1,10.9515619,-74.78607
2021-03-04 13:30:00,Solo daños,Choque,0,0,1,11.0189106,-74.8212077
2021-03-04 07:00:00,Con heridos,Choque,1,0,1,10.9637942,-74.8332922
2021-03-04 10:30:00,Con heridos,Atropello,1,0,1,10.9850808,-74.8228613
2021-03-04 12:20:00,Solo daños,Choque,0,0,1,10.9426818,-74.8226327
2021-03-05 14:35:00,Solo daños,Choque,0,0,1,10.9625009,-74.7878956
2021-03-05 21:30:00,Con heridos,Choque,1,0,1,10.9640235,-74.7930343
2021-03-06 13:30:00,Solo daños,Choque,0,0,1,11.0041072,-74.80698129999999
2021-03-06 13:45:00,Solo daños,Choque,0,0,1,10.9723456,-74.7968288
2021-03-06 14:00:00,Con heridos,Atropello,1,0,1,10.965364,-74.7922488
2021-03-06 15:30:00,Solo daños,Choque,0,0,1,10.9713498,-74.8018211
2021-03-06 11:20:00,Solo daños,Choque,0,0,1,11.0119189,-74.8237848
2021-03-06 12:30:00,Solo daños,Choque,0,0,1,10.9843156,-74.8076207
2021-03-07 13:00:00,Con heridos,Choque,1,0,1,11.0119657,-74.8216036
2021-03-07 16:00:00,Con heridos,Choque,1,0,1,10.9817826,-74.8330144
2021-03-07 00:50:00,Con heridos,Choque,3,0,1,10.9377945,-74.8271622
2021-03-08 16:00:00,Solo daños,Choque,0,0,1,11.0041072,-74.80698129999999
2021-03-08 06:40:00,Con heridos,Choque,2,0,1,11.0332643,-74.8309547
2021-03-08 07:20:00,Solo daños,Choque,0,0,1,10.9961604,-74.8404779
2021-03-08 20:00:00,Con heridos,Choque,3,0,1,11.0161065,-74.7953998
2021-03-08 20:30:00,Solo daños,Choque,0,0,1,10.9742322,-74.8121856
2021-03-08 09:30:00,Con heridos,Choque,1,0,1,10.9849893,-74.8098467
2021-03-08 00:45:00,Con heridos,Choque,2,0,1,10.9375742,-74.81387579999999
2021-03-09 21:10:00,Con heridos,Choque,1,0,1,10.9808219,-74.8264038
2021-03-09 22:40:00,Con muertos,Otro,1,1,1,10.9733768,-74.821164
2021-03-10 13:30:00,Solo daños,Choque,0,0,1,11.0104162,-74.8334354
2021-03-10 15:00:00,Con heridos,Choque,1,0,1,10.9477201,-74.8315831
2021-03-10 18:00:00,Solo daños,Choque,0,0,1,11.0088421,-74.8182028
2021-03-11 14:10:00,Solo daños,Choque,0,0,1,10.9637337,-74.81769179999999
2021-03-11 07:10:00,Solo daños,Choque,0,0,1,10.9515619,-74.78607
2021-03-11 20:00:00,Solo daños,Choque,0,0,1,10.9640235,-74.7930343
2021-03-12 17:00:00,Con heridos,Choque,1,0,1,11.0332643,-74.8309547
2021-03-12 17:20:00,Con heridos,Choque,3,0,1,10.953084,-74.77486440000001
2021-03-12 11:10:00,Con heridos,Choque,1,0,1,10.9793339,-74.8126529
2021-03-12 00:30:00,Con muertos,Otro,0,1,1,10.9822479,-74.7739045
2021-03-12 12:30:00,Solo daños,Choque,0,0,1,11.0011671,-74.7940089
2021-03-13 05:20:00,Con heridos,Choque,3,0,1,11.0332643,-74.8309547
2021-03-14 13:30:00,Solo daños,Choque,0,0,1,10.9804355,-74.8053552
2021-03-14 17:45:00,Con heridos,Choque,1,0,1,11.2403547,-74.2110227
2021-03-14 18:00:00,Con heridos,Choque,2,0,1,11.0078843,-74.7905048
2021-03-14 22:00:00,Solo daños,Choque,0,0,1,10.9379058,-74.8193859
2021-03-15 17:00:00,Solo daños,Choque,0,0,1,11.0159006,-74.82426889999999
2021-03-15 11:00:00,Con heridos,Choque,1,0,1,10.9309276,-74.82612689999999
2021-03-16 14:30:00,Solo daños,Choque,0,0,1,11.0108788,-74.789153
2021-03-16 16:50:00,Con heridos,Choque,1,0,1,10.9627508,-74.785197
2021-03-16 09:00:00,Solo daños,Choque,0,0,1,11.0128351,-74.8078299
2021-03-16 09:50:00,Solo daños,Choque,0,0,1,10.9699298,-74.8094878
2021-03-16 22:50:00,Con heridos,Choque,1,0,1,11.0088421,-74.8182028
2021-03-16 11:30:00,Con heridos,Choque,3,0,1,10.9817024,-74.8350351
2021-03-17 13:45:00,Solo daños,Choque,0,0,1,10.9594428,-74.8065177
2021-03-17 15:10:00,Solo daños,Choque,0,0,1,10.9507486,-74.7877382
2021-03-17 16:30:00,Solo daños,Choque,0,0,1,10.9806534,-74.7819743
2021-03-17 07:50:00,Solo daños,Choque,0,0,1,11.0019657,-74.7847716
2021-03-17 08:40:00,Solo daños,Choque,0,0,1,10.9261524,-74.811361
2021-03-18 14:10:00,Solo daños,Choque,0,0,1,10.9997992,-74.8036363
2021-03-18 15:50:00,Solo daños,Choque,0,0,1,11.0041072,-74.80698129999999
2021-03-18 16:30:00,Solo daños,Choque,0,0,1,10.9898062,-74.7973361
2021-03-18 17:30:00,Solo daños,Choque,0,0,1,11.0111824,-74.8349413
2021-03-18 19:00:00,Solo daños,Choque,0,0,1,10.9296281,-74.8252223
2021-03-18 07:50:00,Solo daños,Choque,0,0,1,10.9928708,-74.79910199999999
2021-03-19 14:00:00,Solo daños,Choque,0,0,1,10.9798033,-74.7849781
2021-03-19 10:00:00,Con heridos,Choque,1,0,1,10.9566526,-74.8237891
2021-03-19 10:04:00,Solo daños,Choque,0,0,1,10.9608301,-74.7866063
2021-03-19 12:45:00,Solo daños,Choque,0,0,1,10.9761543,-74.80590529999999
2021-03-20 01:40:00,Solo daños,Choque,0,0,1,10.93827,-74.7991643
2021-03-20 07:00:00,Solo daños,Choque,0,0,1,11.0088421,-74.8182028
2021-03-20 08:43:00,Solo daños,Choque,0,0,1,10.9937509,-74.8137955
2021-03-20 00:15:00,Con heridos,Choque,2,0,1,11.0114842,-74.7965071
2021-03-20 12:30:00,Solo daños,Choque,0,0,1,11.0161065,-74.7953998
2021-03-21 01:00:00,Con heridos,Choque,1,0,1,10.9688793,-74.8093035
2021-03-21 13:50:00,Con heridos,Choque,3,0,1,10.9383336,-74.8209723
2021-03-21 14:10:00,Con heridos,Choque,1,0,1,10.9688764,-74.80867099999999
2021-03-21 05:10:00,Solo daños,Choque,0,0,1,11.0041072,-74.80698129999999
2021-03-21 10:10:00,Con heridos,Choque,2,0,1,10.9945533,-74.8387792
2021-03-22 19:00:00,Solo daños,Choque,0,0,1,10.9992924,-74.8043755
2021-03-22 11:00:00,Solo daños,Choque,0,0,1,11.0081531,-74.8222909
2021-03-23 19:20:00,Con heridos,Choque,1,0,1,10.9678978,-74.7821554
2021-03-23 09:30:00,Solo daños,Choque,0,0,1,10.9927728,-74.7810906
2021-03-23 11:40:00,Solo daños,Choque,0,0,1,10.9593344,-74.8119828
2021-03-24 14:30:00,Con heridos,Atropello,1,0,1,10.9642545,-74.78305689999999
2021-03-24 18:00:00,Con heridos,Choque,1,0,1,10.9363179,-74.8241118
2021-03-24 08:00:00,Solo daños,Choque,0,0,1,10.9850808,-74.8228613
2021-03-24 09:30:00,Solo daños,Choque,0,0,1,10.9547405,-74.7928641
2021-03-25 16:20:00,Solo daños,Choque,0,0,1,10.9239859,-74.8172657
2021-03-25 17:40:00,Con heridos,Choque,1,0,1,10.9536571,-74.7948836
2021-03-25 06:15:00,Con muertos,Atropello,0,1,1,10.9498235,-74.7698513
2021-03-25 08:40:00,Solo daños,Choque,0,0,1,10.9970311,-74.8210216
2021-03-25 12:15:00,Solo daños,Choque,0,0,1,10.9939468,-74.8117582
2021-03-26 16:05:00,Con heridos,Choque,1,0,1,11.0175103,-74.83467209999999
2021-03-26 16:50:00,Solo daños,Choque,0,0,1,11.0156089,-74.8179505
2021-03-26 17:20:00,Solo daños,Choque,0,0,1,11.0103575,-74.8085159
2021-03-26 20:00:00,Solo daños,Choque,0,0,1,10.9799262,-74.7905064
2021-03-26 21:30:00,Solo daños,Choque,0,0,1,11.0044587,-74.796568
2021-03-27 14:30:00,Con heridos,Choque,1,0,1,10.9485263,-74.83361459999999
2021-03-27 19:40:00,Solo daños,Choque,0,0,1,10.9899446,-74.822559
2021-03-27 22:00:00,Solo daños,Choque,0,0,1,11.0119752,-74.83202589999999
2021-03-27 22:45:00,Con heridos,Choque,1,0,1,10.9619218,-74.7729988
2021-03-27 21:16:00,Solo daños,Choque,0,0,1,10.968688,-74.80733150000002
2021-03-28 04:10:00,Con heridos,Volcamiento,1,0,1,11.0180368,-74.84158320000002
2021-03-28 17:30:00,Solo daños,Choque,0,0,1,10.9896963,-74.8245817
2021-03-28 17:40:00,Solo daños,Choque,0,0,1,10.9239856,-74.8172651
2021-03-28 07:00:00,Solo daños,Choque,0,0,1,10.9698869,-74.7974258
2021-03-28 07:30:00,Solo daños,Choque,0,0,1,11.0000123,-74.7941918
2021-03-28 10:30:00,Solo daños,Choque,0,0,1,10.9715316,-74.8058113
2021-03-28 11:10:00,Solo daños,Choque,0,0,1,10.971145,-74.7870414
2021-03-29 17:20:00,Solo daños,Choque,0,0,1,10.9251729,-74.8071071
2021-03-29 10:30:00,Solo daños,Choque,0,0,1,11.0000323,-74.81953
2021-03-30 17:30:00,Solo daños,Choque,0,0,1,10.9953478,-74.8066785
2021-03-30 07:10:00,Solo daños,Choque,0,0,1,11.0332643,-74.8309547
2021-03-30 09:40:00,Con heridos,Atropello,1,0,1,11.0083923,-74.82115290000002
2021-03-30 12:10:00,Solo daños,Choque,0,0,1,11.0041072,-74.80698129999999
2021-03-31 14:50:00,Solo daños,Choque,0,0,1,11.0003958,-74.8111093
2021-03-31 16:05:00,Solo daños,Choque,0,0,1,10.9938401,-74.8109489
2021-03-31 17:40:00,Solo daños,Choque,0,0,1,10.9232115,-74.8010907
2021-03-31 18:00:00,Solo daños,Choque,0,0,1,11.0041072,-74.80698129999999
2021-03-31 18:20:00,Solo daños,Choque,0,0,1,10.9567055,-74.836117
2021-03-31 07:50:00,Solo daños,Choque,0,0,1,10.9850808,-74.8228613
2021-03-31 11:05:00,Solo daños,Choque,0,0,1,10.9717376,-74.78309019999999
2021-03-31 12:40:00,Solo daños,Choque,0,0,1,10.959284,-74.7926012
2021-03-31 12:50:00,Solo daños,Choque,0,0,1,10.9953478,-74.8066785
2021-04-01 17:50:00,Con heridos,Choque,1,0,1,11.0181679,-74.8232252
2021-04-01 07:30:00,Con heridos,Choque,1,0,1,10.9242951,-74.8251869
2021-04-01 07:35:00,Solo daños,Choque,0,0,1,10.9799262,-74.7905064
2021-04-01 10:10:00,Solo daños,Choque,0,0,1,10.9839189,-74.8343194
2021-04-01 12:10:00,Solo daños,Choque,0,0,1,10.9822278,-74.8042794
2021-04-02 09:30:00,Solo daños,Choque,0,0,1,10.9612996,-74.7932724
2021-04-02 11:30:00,Solo daños,Choque,0,0,1,10.9594731,-74.8072505
2021-04-03 10:30:00,Solo daños,Choque,0,0,1,11.0139127,-74.8265126
2021-04-03 11:30:00,Solo daños,Choque,0,0,1,10.9593503,-74.7856226
2021-04-03 12:30:00,Solo daños,Choque,0,0,1,10.9351614,-74.8232696
2021-04-04 18:00:00,Con heridos,Choque,1,0,1,10.9421397,-74.78594079999999
2021-04-04 07:40:00,Solo daños,Choque,0,0,1,10.9790677,-74.8078851
2021-04-04 08:40:00,Solo daños,Choque,0,0,1,10.9369506,-74.7818201
2021-04-04 11:40:00,Solo daños,Choque,0,0,1,11.0102435,-74.8112224
2021-04-05 16:00:00,Solo daños,Choque,0,0,1,10.8920125,-74.8223564
2021-04-05 17:40:00,Solo daños,Choque,0,0,1,10.9346386,-74.8113244
2021-04-05 08:00:00,Solo daños,Choque,0,0,1,10.9778134,-74.81172029999999
2021-04-05 12:10:00,Solo daños,Choque,0,0,1,10.9856434,-74.8126623
2021-04-05 06:49:00,Solo daños,Choque,0,0,1,10.9461201,-74.7954099
2021-04-05 09:53:00,Solo daños,Choque,0,0,1,10.9699429,-74.8023786
2021-04-06 16:30:00,Solo daños,Choque,0,0,1,10.9626839,-74.78696
2021-04-06 10:30:00,Solo daños,Choque,0,0,1,11.005801,-74.82930859999999
2021-04-07 13:40:00,Solo daños,Choque,0,0,1,10.9909748,-74.8038725
2021-04-08 13:00:00,Solo daños,Choque,0,0,1,10.9904913,-74.7893636
2021-04-08 03:00:00,Solo daños,Choque,0,0,1,10.9536982,-74.8085393
2021-04-08 15:30:00,Solo daños,Choque,0,0,1,10.9868745,-74.7917357
2021-04-08 08:55:00,Solo daños,Choque,0,0,1,11.0063908,-74.8162979
2021-04-09 13:30:00,Solo daños,Choque,0,0,1,10.9963538,-74.8215387
2021-04-09 14:30:00,Solo daños,Choque,0,0,1,10.9674642,-74.7876056
2021-04-09 19:40:00,Solo daños,Choque,0,0,1,10.9699444,-74.7756944
2021-04-10 08:25:00,Solo daños,Choque,0,0,1,11.016469,-74.8417007
2021-04-12 15:00:00,Con heridos,Atropello,1,0,1,10.947282,-74.8170775
2021-04-12 15:30:00,Solo daños,Choque,0,0,1,10.9752461,-74.802107
2021-04-12 16:00:00,Solo daños,Choque,0,0,1,10.9232115,-74.8010907
2021-04-12 17:20:00,Solo daños,Choque,0,0,1,11.0028856,-74.8125786
2021-04-12 10:00:00,Solo daños,Choque,0,0,1,11.0054076,-74.81986979999999
2021-04-12 11:20:00,Solo daños,Choque,0,0,1,10.9892266,-74.808634
2021-04-13 14:20:00,Solo daños,Choque,0,0,1,10.9413369,-74.77824319999999
2021-04-13 07:00:00,Solo daños,Choque,0,0,1,10.9571315,-74.798354
2021-04-13 08:00:00,Solo daños,Choque,0,0,1,10.9669767,-74.8025231
2021-04-13 09:30:00,Con heridos,Choque,1,0,1,11.0041072,-74.80698129999999
2021-04-14 13:00:00,Con heridos,Choque,1,0,1,10.9771576,-74.810555
2021-04-14 20:50:00,Solo daños,Choque,0,0,1,11.0041072,-74.80698129999999
2021-04-14 12:00:00,Solo daños,Choque,0,0,1,10.9560703,-74.7748156
2021-04-15 13:00:00,Solo daños,Choque,0,0,1,10.9811073,-74.8355773
2021-04-15 16:00:00,Con heridos,Choque,1,0,1,10.9686938,-74.8342453
2021-04-15 08:00:00,Solo daños,Choque,0,0,1,11.0041072,-74.80698129999999
2021-04-16 17:30:00,Con heridos,Choque,1,0,1,10.9348676,-74.7925879
2021-04-16 08:15:00,Solo daños,Choque,0,0,1,10.9741601,-74.8360756
2021-04-16 08:30:00,Solo daños,Choque,0,0,1,10.9455363,-74.7988384
2021-04-16 09:00:00,Solo daños,Choque,0,0,1,10.9963373,-74.8030217
2021-04-18 15:00:00,Solo daños,Choque,0,0,1,10.9612996,-74.7932724
2021-04-19 14:10:00,Solo daños,Choque,0,0,1,11.0095689,-74.8223468
2021-04-19 16:50:00,Con heridos,Choque,1,0,1,10.9933667,-74.8060386
2021-04-19 08:20:00,Con heridos,Choque,1,0,1,10.9771576,-74.810555
2021-04-19 12:30:00,Solo daños,Choque,0,0,1,11.0050634,-74.8267964
2021-04-20 13:55:00,Con heridos,Atropello,1,0,1,10.9850808,-74.8228613
2021-04-20 06:00:00,Solo daños,Choque,0,0,1,10.9229756,-74.8092568
2021-04-20 11:30:00,Solo daños,Choque,0,0,1,10.9870989,-74.8162497
2021-04-21 14:00:00,Solo daños,Choque,0,0,1,10.9843416,-74.7968423
2021-04-21 14:00:00,Solo daños,Choque,0,0,1,10.9690569,-74.793604
2021-04-21 14:50:00,Con heridos,Choque,1,0,1,10.9714109,-74.7944773
2021-04-21 17:00:00,Solo daños,Choque,0,0,1,10.9805743,-74.83618589999999
2021-04-21 17:00:00,Solo daños,Choque,0,0,1,10.9651125,-74.7907499
2021-04-21 05:40:00,Solo daños,Choque,0,0,1,10.9760778,-74.7893218
2021-04-21 08:50:00,Solo daños,Choque,0,0,1,10.9755814,-74.7925259
2021-04-21 12:00:00,Solo daños,Choque,0,0,1,10.9903972,-74.8048982
2021-04-22 13:15:00,Solo daños,Choque,0,0,1,10.9581703,-74.8310759
2021-04-22 15:15:00,Solo daños,Choque,0,0,1,11.0263731,-74.8037791
2021-04-22 16:20:00,Solo daños,Choque,0,0,1,10.9626839,-74.78696
2021-04-22 18:50:00,Solo daños,Choque,0,0,1,10.9778993,-74.8405755
2021-04-22 10:30:00,Solo daños,Choque,0,0,1,11.0062229,-74.81755059999999
2021-04-23 13:40:00,Solo daños,Choque,0,0,1,11.0000707,-74.7905083
2021-04-23 15:30:00,Solo daños,Choque,0,0,1,11.0141612,-74.8024022
2021-04-23 10:50:00,Solo daños,Choque,0,0,1,10.9963538,-74.8215387
2021-04-23 12:43:00,Con heridos,Choque,1,0,1,10.9918226,-74.7959934
2021-04-24 03:30:00,Solo daños,Choque,0,0,1,10.9810344,-74.8429486
2021-04-24 15:56:00,Solo daños,Choque,0,0,1,10.9360102,-74.7764756
2021-04-25 08:10:00,Con heridos,Volcamiento,4,0,1,11.0041072,-74.80698129999999
2021-04-26 14:00:00,Solo daños,Choque,0,0,1,10.999863,-74.7946441
2021-04-26 15:45:00,Con heridos,Choque,1,0,1,10.9557345,-74.7791671
2021-04-26 17:10:00,Solo daños,Choque,0,0,1,10.9299878,-74.8085091
2021-04-26 07:30:00,Con heridos,Choque,7,0,1,10.9639075,-74.7959205
2021-04-26 08:00:00,Con heridos,Choque,1,0,1,10.9515619,-74.78607
2021-04-26 23:30:00,Con heridos,Atropello,1,0,1,10.9713852,-74.8029318
2021-04-26 12:00:00,Solo daños,Choque,0,0,1,10.9665208,-74.7697393
2021-04-27 14:15:00,Solo daños,Choque,0,0,1,10.9402059,-74.7920099
2021-04-27 05:40:00,Con muertos,Atropello,0,1,1,10.9581023,-74.794049
2021-04-27 09:00:00,Solo daños,Choque,0,0,1,10.9515619,-74.78607
2021-04-28 13:00:00,Solo daños,Choque,0,0,1,10.9721438,-74.7772568
2021-04-28 13:30:00,Solo daños,Choque,0,0,1,10.979864,-74.8420039
2021-04-28 09:50:00,Con heridos,Atropello,2,0,1,10.9908161,-74.8056504
2021-04-28 12:00:00,Solo daños,Choque,0,0,1,10.9959705,-74.803331
2021-04-28 12:00:00,Solo daños,Choque,0,0,1,10.9485932,-74.7997662
2021-04-29 21:40:00,Con heridos,Choque,1,0,1,10.9455191,-74.77119549999999
2021-04-30 14:00:00,Solo daños,Choque,0,0,1,11.0161065,-74.7953998
2021-04-30 16:40:00,Solo daños,Choque,0,0,1,10.9535005,-74.7762026
2021-04-30 17:00:00,Con heridos,Choque,1,0,1,11.0028856,-74.8125786
2021-04-30 06:00:00,Solo daños,Choque,0,0,1,10.9717208,-74.8297306
2021-04-30 09:50:00,Con heridos,Choque,1,0,1,10.9278465,-74.8276154
2021-05-02 18:50:00,Con heridos,Choque,1,0,1,11.0332643,-74.8309547
2021-05-03 10:20:00,Solo daños,Choque,0,0,1,11.0030999,-74.8047359
2021-05-03 00:42:00,Con heridos,Choque,2,0,1,11.0041072,-74.80698129999999
2021-05-04 19:00:00,Con heridos,Atropello,1,0,1,11.0113679,-74.8045627
2021-05-04 08:30:00,Con heridos,Choque,1,0,1,11.0230772,-74.80588929999999
2021-05-05 13:20:00,Con heridos,Choque,1,0,1,10.9582077,-74.8280075
2021-05-05 16:45:00,Solo daños,Choque,0,0,1,10.9608301,-74.7866063
2021-05-05 07:48:00,Solo daños,Choque,0,0,1,11.0332643,-74.8309547
2021-05-05 09:50:00,Solo daños,Choque,0,0,1,11.0029192,-74.7857274
2021-05-06 14:20:00,Solo daños,Choque,0,0,1,11.0044551,-74.81844579999999
2021-05-06 16:10:00,Solo daños,Choque,0,0,1,10.9908161,-74.8056504
2021-05-06 17:00:00,Solo daños,Choque,0,0,1,11.0151196,-74.82644570000001
2021-05-07 13:00:00,Solo daños,Choque,0,0,1,10.9763363,-74.7986289
2021-05-07 06:50:00,Solo daños,Choque,0,0,1,10.952559,-74.8035929
2021-05-08 10:00:00,Con heridos,Choque,2,0,1,10.9461542,-74.8049516
2021-05-09 01:50:00,Con heridos,Choque,4,0,1,10.9535005,-74.77620259999999
2021-05-09 17:00:00,Con heridos,Choque,2,0,1,10.9490356,-74.7898683
2021-05-10 14:20:00,Solo daños,Choque,0,0,1,10.9707873,-74.7807325
2021-05-10 16:10:00,Con heridos,Atropello,2,0,1,10.9325815,-74.8246526
2021-05-10 04:15:00,Solo daños,Choque,0,0,1,10.9567129,-74.80608939999999
2021-05-10 06:00:00,Con heridos,Choque,1,0,1,10.9765036,-74.7796497
2021-05-11 14:28:00,Con heridos,Choque,1,0,1,10.9241618,-74.8194184
2021-05-11 15:10:00,Solo daños,Choque,0,0,1,10.9289422,-74.8176606
2021-05-11 17:20:00,Con heridos,Choque,1,0,1,10.9616043,-74.7857143
